timestamp,underlying,type,strike,expiry,last,bid,ask,volume,oi,iv,delta,gamma,theta,vega
20251212 20:16,AAPL,put,110.0,2026-01-16,0.01,0.0,0.0,2.0,2928,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,115.0,2026-01-16,153.23,0.0,0.0,1,290,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,115.0,2026-01-16,0.01,0.0,0.0,1.0,1349,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,120.0,2026-01-16,162.86,0.0,0.0,1,797,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,120.0,2026-01-16,0.01,0.0,0.0,1.0,3596,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,125.0,2026-01-16,154.68,0.0,0.0,1,921,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,125.0,2026-01-16,0.01,0.0,0.0,5.0,3277,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,130.0,2026-01-16,148.76,0.0,0.0,1,617,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,130.0,2026-01-16,0.01,0.0,0.0,2.0,9383,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,135.0,2026-01-16,146.21,0.0,0.0,10,286,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,135.0,2026-01-16,0.01,0.0,0.0,20.0,4028,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,140.0,2026-01-16,138.61,0.0,0.0,4,956,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,140.0,2026-01-16,0.01,0.0,0.0,479.0,4446,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,145.0,2026-01-16,136.36,0.0,0.0,1,362,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,145.0,2026-01-16,0.01,0.0,0.0,142.0,4639,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,150.0,2026-01-16,128.53,0.0,0.0,5,57108,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,150.0,2026-01-16,0.01,0.0,0.0,163.0,63403,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,155.0,2026-01-16,130.23,0.0,0.0,2,2237,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,155.0,2026-01-16,0.01,0.0,0.0,111.0,6233,0.500005,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,160.0,2026-01-16,116.9,0.0,0.0,10,10438,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,160.0,2026-01-16,0.01,0.0,0.0,103.0,14603,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,165.0,2026-01-16,114.53,0.0,0.0,2,6193,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,165.0,2026-01-16,0.01,0.0,0.0,5.0,14840,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,170.0,2026-01-16,109.05,0.0,0.0,11,5087,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,170.0,2026-01-16,0.01,0.0,0.0,15.0,27486,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,175.0,2026-01-16,104.93,0.0,0.0,2,16730,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,175.0,2026-01-16,0.01,0.0,0.0,19.0,25047,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,180.0,2026-01-16,98.81,0.0,0.0,2,43907,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,180.0,2026-01-16,0.02,0.0,0.0,76.0,61305,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,185.0,2026-01-16,93.5,0.0,0.0,11,6805,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,185.0,2026-01-16,0.02,0.0,0.0,98.0,16656,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,190.0,2026-01-16,89.0,0.0,0.0,38,3951,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,190.0,2026-01-16,0.02,0.0,0.0,49.0,16433,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,195.0,2026-01-16,85.19,0.0,0.0,10,8012,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,195.0,2026-01-16,0.03,0.0,0.0,2.0,17951,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,200.0,2026-01-16,78.3,0.0,0.0,143,21763,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,200.0,2026-01-16,0.04,0.0,0.0,127.0,43621,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,205.0,2026-01-16,73.83,0.0,0.0,12,6507,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,205.0,2026-01-16,0.04,0.0,0.0,27.0,15325,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,210.0,2026-01-16,68.85,0.0,0.0,55,13975,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,210.0,2026-01-16,0.06,0.0,0.0,29.0,35424,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,215.0,2026-01-16,63.73,0.0,0.0,15,13273,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,215.0,2026-01-16,0.08,0.0,0.0,123.0,17161,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,220.0,2026-01-16,59.17,0.0,0.0,2829,13718,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,220.0,2026-01-16,0.1,0.0,0.0,2784.0,22244,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,225.0,2026-01-16,54.18,0.0,0.0,412,24582,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,225.0,2026-01-16,0.14,0.0,0.0,11.0,14979,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,230.0,2026-01-16,49.1,0.0,0.0,1793,20726,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,230.0,2026-01-16,0.19,0.0,0.0,1771.0,27082,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,235.0,2026-01-16,44.24,0.0,0.0,67,25560,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,235.0,2026-01-16,0.26,0.0,0.0,41.0,15342,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,240.0,2026-01-16,39.7,0.0,0.0,71,28648,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,240.0,2026-01-16,0.36,0.0,0.0,271.0,21727,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,245.0,2026-01-16,34.64,0.0,0.0,174,18220,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,245.0,2026-01-16,0.52,0.0,0.0,312.0,11052,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,250.0,2026-01-16,29.71,0.0,0.0,272,47865,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,250.0,2026-01-16,0.73,0.0,0.0,1286.0,28576,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,255.0,2026-01-16,25.1,0.0,0.0,52,32059,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,255.0,2026-01-16,1.03,0.0,0.0,1346.0,13475,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,260.0,2026-01-16,20.88,0.0,0.0,1254,61919,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,260.0,2026-01-16,1.51,0.0,0.0,2088.0,19455,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,265.0,2026-01-16,16.5,0.0,0.0,119,33344,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,265.0,2026-01-16,2.32,0.0,0.0,1473.0,13531,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,270.0,2026-01-16,12.46,0.0,0.0,336,86078,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,270.0,2026-01-16,3.38,0.0,0.0,1927.0,18541,0.015634843750000002,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,275.0,2026-01-16,9.3,0.0,0.0,1666,19522,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,275.0,2026-01-16,5.09,0.0,0.0,1646.0,16691,0.007822421875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,280.0,2026-01-16,6.39,0.0,0.0,4321,40623,0.007822421875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,280.0,2026-01-16,7.3,0.0,0.0,839.0,5089,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,285.0,2026-01-16,4.25,0.0,0.0,3124,29384,0.015634843750000002,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,285.0,2026-01-16,10.25,0.0,0.0,200.0,5817,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,290.0,2026-01-16,2.58,0.0,0.0,7100,52160,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,290.0,2026-01-16,13.4,0.0,0.0,39.0,1184,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,295.0,2026-01-16,1.58,0.0,0.0,3633,22635,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,295.0,2026-01-16,17.91,0.0,0.0,20.0,1142,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,300.0,2026-01-16,0.93,0.0,0.0,5920,57743,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,300.0,2026-01-16,23.96,0.0,0.0,13.0,1175,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,305.0,2026-01-16,0.54,0.0,0.0,1755,11699,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,305.0,2026-01-16,28.8,0.0,0.0,5.0,5,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,310.0,2026-01-16,0.3,0.0,0.0,906,57248,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,310.0,2026-01-16,32.05,0.0,0.0,194.0,27,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,315.0,2026-01-16,0.19,0.0,0.0,724,11768,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,315.0,2026-01-16,36.1,0.0,0.0,1.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,320.0,2026-01-16,0.11,0.0,0.0,261,14126,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,320.0,2026-01-16,42.32,0.0,0.0,3.0,1,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,325.0,2026-01-16,0.06,0.0,0.0,101,3112,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,325.0,2026-01-16,44.82,0.0,0.0,nan,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,330.0,2026-01-16,0.05,0.0,0.0,39,9167,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,330.0,2026-01-16,48.73,0.0,0.0,1.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,335.0,2026-01-16,0.03,0.0,0.0,4,443,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,335.0,2026-01-16,53.75,0.0,0.0,1.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,340.0,2026-01-16,0.03,0.0,0.0,200,5032,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,340.0,2026-01-16,54.5,0.0,0.0,2.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,350.0,2026-01-16,0.02,0.0,0.0,11,12344,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,350.0,2026-01-16,94.24,0.0,0.0,25.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,360.0,2026-01-16,0.02,0.0,0.0,5,2445,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,360.0,2026-01-16,82.15,0.0,0.0,22.0,3,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,370.0,2026-01-16,0.01,0.0,0.0,11,3193,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,370.0,2026-01-16,86.57,0.0,0.0,2.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,380.0,2026-01-16,0.01,0.0,0.0,547,8090,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,390.0,2026-01-16,0.01,0.0,0.0,11,14682,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,390.0,2026-01-16,116.3,0.0,0.0,14.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,400.0,2026-01-16,0.01,0.0,0.0,2,774,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,400.0,2026-01-16,117.67,0.0,0.0,4.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,410.0,2026-01-16,0.01,0.0,0.0,5,297,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,410.0,2026-01-16,125.3,0.0,0.0,2.0,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,420.0,2026-01-16,0.01,0.0,0.0,1,1650,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,420.0,2026-01-16,142.25,0.0,0.0,15.0,2,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,430.0,2026-01-16,0.01,0.0,0.0,1,720,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,430.0,2026-01-16,148.77,0.0,0.0,nan,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,440.0,2026-01-16,0.01,0.0,0.0,36,4084,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,450.0,2026-01-16,0.01,0.0,0.0,500,1716,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,185.0,2026-01-23,0.07,0.0,0.0,1,1,0.2500075,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,210.0,2026-01-23,0.15,0.0,0.0,1,7,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,215.0,2026-01-23,66.61,0.0,0.0,nan,2,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,220.0,2026-01-23,0.17,0.0,0.0,1,34,0.12500875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,230.0,2026-01-23,51.04,0.0,0.0,14.0,11,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,240.0,2026-01-23,39.71,0.0,0.0,2.0,529,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,245.0,2026-01-23,34.83,0.0,0.0,140.0,346,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,245.0,2026-01-23,0.7,0.0,0.0,46,103,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,250.0,2026-01-23,26.9,0.0,0.0,3.0,14,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,250.0,2026-01-23,0.95,0.0,0.0,77,94,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,255.0,2026-01-23,25.67,0.0,0.0,1.0,10,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,255.0,2026-01-23,1.33,0.0,0.0,73,340,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,260.0,2026-01-23,1.92,0.0,0.0,91,368,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,265.0,2026-01-23,17.07,0.0,0.0,88.0,104,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,265.0,2026-01-23,2.64,0.0,0.0,92,448,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,270.0,2026-01-23,13.35,0.0,0.0,55.0,64,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,270.0,2026-01-23,3.83,0.0,0.0,142,136,0.015634843750000002,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,275.0,2026-01-23,9.85,0.0,0.0,137.0,169,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,275.0,2026-01-23,5.58,0.0,0.0,77,168,0.007822421875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,280.0,2026-01-23,7.15,0.0,0.0,352.0,520,0.0039162109375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,280.0,2026-01-23,7.6,0.0,0.0,15,85,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,285.0,2026-01-23,4.85,0.0,0.0,247.0,1151,0.015634843750000002,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,285.0,2026-01-23,11.38,0.0,0.0,10,45,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,290.0,2026-01-23,3.08,0.0,0.0,1545.0,581,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,295.0,2026-01-23,2.0,0.0,0.0,151.0,560,0.0312596875,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,300.0,2026-01-23,1.25,0.0,0.0,337.0,595,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,300.0,2026-01-23,22.5,0.0,0.0,5,46,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,305.0,2026-01-23,0.69,0.0,0.0,29.0,108,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,305.0,2026-01-23,24.89,0.0,0.0,1,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,call,310.0,2026-01-23,0.45,0.0,0.0,50.0,320,0.062509375,0.0,0.0,0.0,0.0
20251212 20:16,AAPL,put,320.0,2026-01-23,45.78,0.0,0.0,40,0,1.0000000000000003e-05,0.0,0.0,0.0,0.0
